Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;26;256;256;43;3.15E+07;1.95E+07;1.59E+07;1.23E+00;1.98E+00;1.62E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;27;256;256;29;2.11E+07;1.06E+07;1.35E+07;7.85E-01;1.56E+00;1.99E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;28;256;256;29;2.14E+07;1.04E+07;1.10E+07;9.45E-01;1.95E+00;2.06E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;29;256;256;34;3.94E+07;1.84E+07;3.15E+07;5.84E-01;1.25E+00;2.14E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;30;256;256;34;4.03E+07;1.82E+07;2.55E+07;7.14E-01;1.58E+00;2.21E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;31;256;256;34;4.04E+07;2.20E+07;2.79E+07;7.89E-01;1.45E+00;1.84E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;32;256;256;34;3.98E+07;2.21E+07;2.39E+07;9.25E-01;1.67E+00;1.80E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;34;256;256;29;3.55E+07;1.26E+07;1.98E+07;6.36E-01;1.79E+00;2.82E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;35;256;256;29;3.48E+07;1.29E+07;1.67E+07;7.72E-01;2.08E+00;2.70E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;36;256;256;30;2.73E+07;1.88E+07;2.52E+07;7.46E-01;1.08E+00;1.45E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;37;256;256;30;2.71E+07;1.84E+07;2.11E+07;8.72E-01;1.28E+00;1.47E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;38;256;256;24;2.24E+07;1.33E+07;1.23E+07;1.08E+00;1.82E+00;1.68E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;39;256;256;24;2.19E+07;1.34E+07;1.06E+07;1.26E+00;2.07E+00;1.63E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;40;256;256;27;2.38E+07;1.34E+07;1.82E+07;7.36E-01;1.31E+00;1.78E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;41;256;256;27;2.37E+07;1.23E+07;1.52E+07;8.09E-01;1.56E+00;1.93E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;42;256;256;27;3.14E+07;1.65E+07;1.38E+07;1.20E+00;2.28E+00;1.90E+00;A405+BODIPY;Phe-Az
19.01.2021;126/8 MV A405+BODI Phe-Az;77b;43;256;256;27;3.04E+07;1.59E+07;1.22E+07;1.30E+00;2.49E+00;1.91E+00;A405+BODIPY;Phe-Az
