Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;3;256;256;29;1.14E+08;1.46E+07;2.39E+07;6.11E-01;4.77E+00;7.81E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;4;256;256;29;1.09E+08;1.42E+07;1.97E+07;7.21E-01;5.53E+00;7.68E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;5;256;256;34;1.21E+08;1.79E+07;2.84E+07;6.30E-01;4.26E+00;6.76E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;6;256;256;34;1.13E+08;1.74E+07;2.22E+07;7.84E-01;5.09E+00;6.49E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;7;256;256;28;7.76E+07;1.48E+07;1.99E+07;7.44E-01;3.90E+00;5.24E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;8;256;256;28;7.02E+07;1.46E+07;1.56E+07;9.36E-01;4.50E+00;4.81E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;9;256;256;26;9.84E+07;1.43E+07;2.82E+07;5.07E-01;3.49E+00;6.88E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;10;256;256;26;9.27E+07;1.37E+07;2.26E+07;6.06E-01;4.10E+00;6.77E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;11;256;256;29;9.48E+07;1.52E+07;2.51E+07;6.06E-01;3.78E+00;6.24E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;12;256;256;29;8.99E+07;1.47E+07;2.00E+07;7.35E-01;4.50E+00;6.12E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;13;256;256;24;5.81E+07;9.59E+06;1.67E+07;5.74E-01;3.48E+00;6.06E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;14;256;256;24;5.62E+07;9.59E+06;1.41E+07;6.80E-01;3.99E+00;5.86E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;15;256;256;29;1.10E+08;1.72E+07;2.71E+07;6.35E-01;4.06E+00;6.40E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;16;256;256;29;1.04E+08;1.70E+07;2.14E+07;7.94E-01;4.86E+00;6.12E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;17;256;256;25;8.08E+07;1.21E+07;2.19E+07;5.53E-01;3.69E+00;6.68E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;18;256;256;25;7.49E+07;1.17E+07;1.75E+07;6.69E-01;4.28E+00;6.40E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;19;256;256;26;9.15E+07;1.26E+07;2.85E+07;4.42E-01;3.21E+00;7.26E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;20;256;256;26;8.68E+07;1.22E+07;2.30E+07;5.30E-01;3.77E+00;7.11E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;21;256;256;27;9.42E+07;1.63E+07;2.99E+07;5.45E-01;3.15E+00;5.78E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;22;256;256;27;8.81E+07;1.57E+07;2.31E+07;6.80E-01;3.81E+00;5.61E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;23;256;256;27;1.11E+08;1.41E+07;3.19E+07;4.42E-01;3.48E+00;7.87E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;24;256;256;27;1.04E+08;1.39E+07;2.47E+07;5.63E-01;4.21E+00;7.48E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;25;256;256;31;1.01E+08;1.40E+07;3.05E+07;4.59E-01;3.31E+00;7.21E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;26;256;256;31;9.42E+07;1.36E+07;2.32E+07;5.86E-01;4.06E+00;6.93E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;27;256;256;26;1.13E+08;1.34E+07;2.71E+07;4.94E-01;4.17E+00;8.43E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;28;256;256;26;1.08E+08;1.33E+07;2.07E+07;6.43E-01;5.22E+00;8.12E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;29;256;256;32;1.33E+08;2.14E+07;3.63E+07;5.90E-01;3.66E+00;6.21E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;30;256;256;32;1.24E+08;2.10E+07;2.70E+07;7.78E-01;4.59E+00;5.90E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;31;256;256;29;9.46E+07;1.89E+07;3.10E+07;6.10E-01;3.05E+00;5.01E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;32;256;256;29;9.05E+07;1.84E+07;2.43E+07;7.57E-01;3.72E+00;4.92E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;33;256;256;23;9.57E+07;1.20E+07;2.37E+07;5.06E-01;4.04E+00;7.98E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;34;256;256;23;8.89E+07;1.18E+07;1.90E+07;6.21E-01;4.68E+00;7.53E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;35;256;256;27;1.06E+08;1.63E+07;2.15E+07;7.58E-01;4.93E+00;6.50E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;36;256;256;27;1.00E+08;1.62E+07;1.81E+07;8.95E-01;5.52E+00;6.17E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;37;256;256;28;9.94E+07;1.42E+07;2.01E+07;7.06E-01;4.95E+00;7.00E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;38;256;256;28;9.31E+07;1.41E+07;1.70E+07;8.29E-01;5.48E+00;6.60E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;39;256;256;28;9.85E+07;1.78E+07;3.65E+07;4.88E-01;2.70E+00;5.53E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;40;256;256;28;9.18E+07;1.76E+07;2.78E+07;6.33E-01;3.30E+00;5.22E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;41;256;256;29;8.90E+07;1.47E+07;3.20E+07;4.59E-01;2.78E+00;6.05E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Tyr;88b;42;256;256;29;8.39E+07;1.44E+07;2.53E+07;5.69E-01;3.32E+00;5.83E+00;A405+BODIPY;Prop-Tyr
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;3;256;256;28;9.67E+07;8.89E+06;3.25E+07;2.74E-01;2.98E+00;1.09E+01;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;4;256;256;28;9.02E+07;8.57E+06;2.57E+07;3.33E-01;3.51E+00;1.05E+01;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;5;256;256;30;9.48E+07;9.57E+06;2.99E+07;3.20E-01;3.17E+00;9.91E+00;A405+BODIPY;Prop-Lys
20.01.2021;126/8 dD2-2 A405+BODI Prop-Lys;89a;6;256;256;30;8.81E+07;9.48E+06;2.45E+07;3.87E-01;3.60E+00;9.29E+00;A405+BODIPY;Prop-Lys
