Date SP8;Title;Slide No;Series;X..pixel.;Y..pixel.;Z..pixel.;Ch0..tot.Signal.intensity.;Ch1..tot.Signal.intensity.;Ch2..tot.Signal.intensity.;Ratio.Ch1.2;Ratio.Ch0.2;Ratio.Ch0.1;Treatment;Feeding
04.11.2020;371-1 A488+A405 Phe-Az;4b;21;256;256;20;14200000;4530000;4730000;0.957716702;3.002114165;3.134657837;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;22;256;256;20;13100000;4450000;3950000;1.126582278;3.316455696;2.943820225;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;23;256;256;23;24200000;5232000;3390000;1.543362832;7.138643068;4.625382263;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;24;256;256;23;21900000;5210000;3060000;1.702614379;7.156862745;4.203454894;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;25;256;256;22;17800000;6210000;3490000;1.779369628;5.100286533;2.866344605;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;26;256;256;22;18000000;6100000;2830000;2.155477032;6.360424028;2.950819672;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;27;256;256;22;14600000;3360000;5310000;0.632768362;2.74952919;4.345238095;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;28;256;256;22;12300000;3350000;4390000;0.76309795;2.801822323;3.671641791;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;29;256;256;26;17300000;4860000;7100000;0.684507042;2.436619718;3.559670782;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;30;256;256;26;16100000;4860000;6000000;0.81;2.683333333;3.312757202;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;31;256;256;25;11400000;5350000;6360000;0.841194969;1.79245283;2.130841121;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;32;256;256;25;12700000;5080000;5940000;0.855218855;2.138047138;2.5;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;33;256;256;40;28500000;10100000;16300000;0.619631902;1.748466258;2.821782178;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;34;256;3256;40;29800000;9990000;13100000;0.76259542;2.27480916;2.982982983;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;35;256;256;28;22900000;5610000;7070000;0.793493635;3.23903819;4.081996435;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;36;256;256;28;22900000;5580000;5500000;1.014545455;4.163636364;4.103942652;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;37;256;256;28;16200000;5120000;5310000;0.964218456;3.050847458;3.1640625;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;38;256;256;28;14900000;4870000;4420000;1.101809955;3.371040724;3.059548255;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;39;256;256;26;10300000;3900000;4660000;0.836909871;2.210300429;2.641025641;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;40;256;256;26;10400000;3880000;4180000;0.928229665;2.488038278;2.680412371;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;41;256;256;17;2.52E+07;3.29E+06;4.29E+06;0.766899767;5.874125874;7.659574468;A488+A405;Phe-Az
04.11.2020;371-1 A488+A405 Phe-Az;4b;42;256;256;17;2.44E+07;3.23E+06;3.66E+06;0.882513661;6.666666667;7.554179567;A488+A405;Phe-Az
09.10.2020;371-1 A405+BODI Control;5a;6;256;256;30;3.97E+07;5.19E+06;2.20E+07;0.235909091;1.804545455;7.649325626;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;7;256;256;30;3.60E+07;5.43E+06;1.48E+07;0.366891892;2.432432432;6.629834254;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;8;256;256;33;4.55E+07;5.81E+06;2.07E+07;0.280676329;2.198067633;7.831325301;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;9;256;256;33;4.07E+07;6.05E+06;1.40E+07;0.432142857;2.907142857;6.727272727;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;10;256;256;30;5.45E+07;5.35E+06;2.10E+07;0.254761905;2.595238095;10.18691589;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;11;256;256;30;4.98E+07;5.79E+06;1.31E+07;0.441984733;3.801526718;8.601036269;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;12;256;256;37;4.41E+07;5.86E+06;2.16E+07;0.271296296;2.041666667;7.52559727;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;13;256;256;37;3.79E+07;5.54E+06;1.38E+07;0.401449275;2.746376812;6.841155235;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;14;256;256;42;6.19E+07;6.51E+06;2.18E+07;0.298623853;2.839449541;9.508448541;A405+BODIPY;No Feed
09.10.2020;371-1 A405+BODI Control;5a;15;256;256;42;5.56E+07;6.74E+06;1.50E+07;0.449333333;3.706666667;8.24925816;A405+BODIPY;No Feed
